lat,lon,ID,port_name,country,continent
-6.102,106.895,1042,Jakarta,Indonesia,Asia
10.59,107.017,1043,Phu My,Vietnam,Asia
20.977,107.056,1044,Hon Gai,Vietnam,Asia
10.397,107.098,1045,Vung Tau,Vietnam,Asia
16.109,108.225,1046,Da Nang,Vietnam,Asia
21.594,108.364,1047,Fang-Cheng,China,Asia
-6.737,108.597,1048,Cirebon,Indonesia,Asia
21.689,108.628,1049,Qingzhou,China,Asia
19.089,108.634,1050,Basuo,China,Asia
15.407,108.792,1051,Cang Doosan Vina,Vietnam,Asia
-7.733,109.002,1052,Cilacap,Indonesia,Asia
21.456,109.087,1053,Beihai,China,Asia
19.761,109.182,1054,Yangpu,China,Asia
13.781,109.249,1055,Qui Nhon,Vietnam,Asia
0.006,109.272,1056,Pontianak,Indonesia,Asia
21.511,109.546,1057,Guangxi Beibu Gulf Port,China,Asia
19.961,110.031,1058,Chiwan,China,Asia
20.034,110.289,1059,Haikou,China,Asia
-6.94,110.424,1060,Semarang,Indonesia,Asia
21.169,110.431,1061,Zhanjiang,China,Asia
1.592,110.448,1062,Kuching,Malaysia,Asia
21.48,111.083,1063,Shui Dong,China,Asia
2.15,111.338,1064,Tg Mani,Malaysia,Asia
21.694,111.824,1065,Guangdong Yangjiang Port,China,Asia
-6.762,111.909,1066,Tuban,Indonesia,Asia
-7.144,112.66,1067,Gresik,Indonesia,Asia
-7.2,112.726,1068,Surabaya,Indonesia,Asia
-2.636,112.959,1069,Sampit,Indonesia,Asia
3.257,113.065,1070,Bintulu Port,Malaysia,Asia
23.071,113.364,1071,Guangzhou,China,Asia
-7.69,113.392,1072,Probolinggo,Indonesia,Asia
22.17,113.562,1073,Macau,Macau,Asia
22.61,113.831,1074,Shekou,China,Asia
22.35,114.148,1075,Hong Kong,Hong Kong,Asia
-21.897,114.175,1076,Point Murat,Australia,Australia
4.587,114.189,1077,Kuala Belait,Brunei,Asia
22.587,114.313,1078,Yiantian,China,Asia
-8.138,114.401,1079,Pelabuhan Tanjung Wangi,Indonesia,Asia
4.71,114.439,1080,Lumut,Brunei,Asia
30.595,114.46,1081,Hankow,China,Asia
-3.296,114.548,1082,Banjarmasin,Indonesia,Asia
22.74,114.612,1083,Huizhou,China,Asia
-28.776,114.613,1084,Geraldton,Australia,Australia
22.75,115.042,1085,Haifeng power,China,Asia
-21.657,115.062,1086,Onslow,Australia,Australia
5.014,115.104,1087,Muara Harbor,Brunei,Asia
-8.746,115.213,1088,Benoa,Indonesia,Asia
5.253,115.242,1089,Victoria,Malaysia,Asia
-20.802,115.478,1090,Gorgon LNG,Australia,Australia
-33.307,115.662,1091,Bunbury,Australia,Australia
-32.147,115.728,1092,Fremantle,Australia,Australia
-8.65,116.071,1093,Ampenan,Indonesia,Asia
5.997,116.078,1094,Kota Kinabalu,Malaysia,Asia
6.082,116.12,1095,Sapangar Bay,Malaysia,Asia
-3.282,116.131,1096,Stagen,Indonesia,Asia
-1.82,116.156,1097,Tanah Merah,Indonesia,Asia
-3.232,116.247,1098,Kota Baru,Indonesia,Asia
23.374,116.588,1099,Shan T Ou,China,Asia
-20.617,116.722,1100,Dampier,Australia,Australia
-8.899,116.745,1101,Tanjung Benete,Indonesia,Asia
-1.195,116.772,1102,Balikpapa,Indonesia,Asia
23.566,117.103,1103,Chaozhou,China,Asia
-20.584,117.193,1104,Port Walcott,Australia,Australia
-0.558,117.217,1105,Samarinda,Indonesia,Asia
0.094,117.496,1106,Bontang LNG Terminal,Indonesia,Asia
2.155,117.498,1107,Tanjungredeb,Indonesia,Asia
3.315,117.565,1108,Lingkas,Indonesia,Asia
0.532,117.654,1109,Tanjung Sangata,Indonesia,Asia
38.882,117.695,1110,Tianjin Xin Gang,China,Asia
38.342,117.879,1111,Bohai Bay,China,Asia
-35.041,117.897,1112,Albany,Australia,Australia
38.022,118.03,1113,Sundaomen Wuz,China,Asia
5.798,118.059,1114,Pelabuhan Sansakan,Malaysia,Asia
24.461,118.079,1115,Xiamen,China,Asia
5.016,118.362,1116,Lahad Datu,Malaysia,Asia
24.657,118.44,1117,Shijing Longxiang,China,Asia
39.022,118.519,1118,Shougang Jingtang,China,Asia
-20.319,118.574,1119,Port Hedland,Australia,Australia
24.851,118.712,1120,Quanzhou,China,Asia
9.737,118.745,1121,Puerto Princesa,Philippines,Asia
38.086,118.958,1122,Harbor Yeweiju,China,Asia
25.127,118.983,1123,Xiuyu,China,Asia
39.208,119.03,1124,Tangshan (Jingtang),China,Asia
37.248,119.052,1125,Weifang Port,China,Asia
35.101,119.337,1126,Lanqiao Port,China,Asia
-5.108,119.41,1127,Ujung Pandang,Indonesia,Asia
34.744,119.447,1128,Lianyungang,China,Asia
25.771,119.449,1129,Fuzhou,China,Asia
-4.818,119.482,1130,PLTU Semen Tonasa,Indonesia,Asia
35.341,119.526,1131,Rizhao,China,Asia
-4.004,119.624,1132,Parepare,Indonesia,Asia
39.923,119.647,1133,Qinhuangdao,China,Asia
26.589,119.663,1134,Xiagong,China,Asia
35.6,119.797,1135,Qingdao Port,China,Asia
32.316,119.816,1136,Gaogang,China,Asia
-0.746,119.817,1137,Donggala,Indonesia,Asia
37.417,119.952,1138,Sanshandaocun,China,Asia
31.963,120,1139,Changzhou,China,Asia
31.939,120.155,1140,Jiangyin,China,Asia
23.788,120.191,1141,Mailiao,Taiwan,Asia
-9.636,120.254,1142,Waingapu,Indonesia,Asia
36.036,120.267,1143,Qingdao Gang,China,Asia
37.657,120.276,1144,Longkou Gang,China,Asia
14.808,120.284,1145,Subio Bay,Philippines,Asia
22.572,120.309,1146,Kao Hsiung,Taiwan,Asia
31.974,120.43,1147,Zhangjiangang,China,Asia
24.254,120.502,1148,Tai-Chung Kang,Taiwan,Asia
32.001,120.618,1149,Qiwei,China,Asia
14.574,120.795,1150,Manila,Philippines,Asia
37.822,120.833,1151,Penglai,China,Asia
31.978,120.846,1152,Nantong,China,Asia
27.945,120.898,1153,Wenzhou,China,Asia
31.761,120.957,1154,Changshu,China,Asia
13.737,121.012,1155,Batangas City,Philippines,Asia
40.76,121.018,1156,Jinzhou Wan,China,Asia
37.715,121.093,1157,Zhouliwang,China,Asia
30.613,121.106,1158,Zhapu,China,Asia
31.687,121.145,1159,Taicang,China,Asia
39.517,121.286,1160,Gourd Shanzui,China,Asia
25.157,121.376,1161,Tan-Shui,Taiwan,Asia
37.511,121.46,1162,Yantai,China,Asia
28.682,121.47,1163,Haimen,China,Asia
-4.178,121.598,1164,Pomalaa,Indonesia,Asia
23.983,121.632,1165,Hua-Lien Kang,Taiwan,Asia
-8.851,121.654,1166,Ende,Indonesia,Asia
31.082,121.734,1167,Shanghai,China,Asia
25.147,121.752,1168,Chi-Lung,Taiwan,Asia
38.986,121.756,1169,Dalian,China,Asia
29.893,121.883,1170,Ningbo,China,Asia
-33.87,121.896,1171,Esperance,Australia,Australia
6.909,122.059,1172,Zamboanga,Philippines,Asia
40.284,122.061,1173,Bayuquan,China,Asia
40.694,122.07,1174,Yingkou,China,Asia
30.051,122.139,1175,Zhoushan,China,Asia
-2.813,122.163,1176,Indonesia Morowali Industrial Park,Indonesia,Asia
37.453,122.214,1177,Weihai,China,Asia
-18.002,122.218,1178,Broome,Australia,Australia
-8.624,122.237,1179,Maumere,Indonesia,Asia
36.876,122.397,1180,Shidao Newport,China,Asia
-5.49,122.586,1181,Baubau,Indonesia,Asia
-3.984,122.607,1182,Kendari,Indonesia,Asia
37.403,122.665,1183,Longyan Port,China,Asia
0.503,123.062,1184,Gorontalo,Indonesia,Asia
-10.197,123.527,1185,Kupang,Indonesia,Asia
-16.141,123.741,1186,Koolan,Australia,Australia
8.33,123.861,1187,Jimenez,Philippines,Asia
10.298,123.922,1188,Cebu,Philippines,Asia
39.799,124.134,1189,Dandong,China,Asia
8.262,124.241,1190,Iligan,Philippines,Asia
11.006,124.602,1191,Ormoc,Philippines,Asia
8.49,124.685,1192,Cagatan De Oro,Philippines,Asia
8.517,124.746,1193,Buco,Philippines,Asia
8.601,124.76,1194,Villanueva,Philippines,Asia
-8.987,124.869,1195,Atapupu,Indonesia,Asia
6.067,125.155,1196,General Santos,Philippines,Asia
1.44,125.186,1197,Bitung,Indonesia,Asia
8.981,125.335,1198,Nasipit Port,Philippines,Asia
9.781,125.5,1199,Surigao City,Philippines,Asia
9.228,125.523,1200,Butuan City,Philippines,Asia
-8.548,125.565,1201,Dili,Timor-Leste,Oceania
7.221,125.668,1202,Davao,Philippines,Asia
-8.529,125.689,1203,Hera,Timor-Leste,Oceania
9.472,125.861,1204,Masao,Philippines,Asia
37.027,126.421,1205,Daesan Hang,South-Korea,Asia
37.362,126.459,1206,Inchon,South-Korea,Asia
35.986,126.618,1207,Kunsan,South Korea,Asia
36.978,126.796,1208,Pyeongtaek Hang,South-Korea,Asia
34.884,127.714,1209,Gwangyang Hang,South Korea,Asia
-3.678,128.173,1210,Ambon,Indonesia,Asia
35.184,128.591,1211,Masan,South-Korea,Asia
35.078,128.941,1212,Pusan,South Korea,Asia
37.495,129.138,1213,Tonghae,South Korea,Asia
35.474,129.381,1214,Ulsan,South Korea,Asia
36.033,129.403,1215,Pohang,South Korea,Asia
32.709,129.834,1216,Nagasaki,Japan,Asia
33.478,129.954,1217,Karatsu,Japan,Asia
33.63,130.385,1218,Hakata,Japan,Asia
31.533,130.546,1219,Kagoshima Ko,Japan,Asia
32.519,130.549,1220,Yatsushiro Ko,Japan,Asia
31.388,130.551,1221,Kiire,Japan,Asia
33.904,130.805,1222,Wakamatsu Ko,Japan,Asia
-12.489,130.868,1223,Darwin,Australia,Australia
33.824,131.005,1224,Kanda,Japan,Asia
-1.319,131.022,1225,Kasim Terminal,Indonesia,Asia
31.455,131.102,1226,Shibushi Wan,Japan,Asia
33.969,131.165,1227,Onodo,Japan,Asia
33.937,131.225,1228,Ube Ko,Japan,Asia
-0.878,131.253,1229,Tg. Sorong,Indonesia,Asia
34.019,131.578,1230,Hofu,Japan,Asia
32.504,131.676,1231,Hososhima Ko,Japan,Asia
33.261,131.69,1232,Oita Ko,Japan,Asia
34.037,131.776,1233,Tokuyama,Japan,Asia
33.085,131.864,1234,Tsukumi Ko,Japan,Asia
33.996,131.869,1235,Kudamatsu,Japan,Asia
33.255,131.871,1236,Saganoseki Ko,Japan,Asia
43.093,131.905,1237,Vladivostok,Russia,Eastern-Europe
34.823,131.997,1238,Hamada Ko,Japan,Asia
34.182,132.24,1239,Iwakuni Ko,Japan,Asia
33.455,132.412,1240,Yawatahama,Japan,Asia
34.346,132.452,1241,Hiroshima,Japan,Asia
33.225,132.55,1242,Uwajima Ko,Japan,Asia
34.225,132.573,1243,Kure,Japan,Asia
33.81,132.695,1244,Matsuyama,Japan,Asia
34.054,132.859,1245,Kikuma Ko,Japan,Asia
42.804,132.896,1246,Nakhodka,Russia,Eastern-Europe
34.056,133.025,1247,Imabari Ko,Japan,Asia
42.746,133.074,1248,Vostochnyy,Russia,Eastern-Europe
-2.436,133.122,1249,LNG Tangguh,Indonesia,Asia
34.411,133.221,1250,Onomichi-Itozaki,Japan,Asia
33.953,133.223,1251,Niihama,Japan,Asia
35.539,133.259,1252,Sakai Ko,Japan,Asia
33.391,133.289,1253,Susaki Ko,Japan,Asia
34.464,133.445,1254,Fukuyama,Japan,Asia
34.005,133.552,1255,Mishima-Kawanoe Ko,Japan,Asia
33.531,133.591,1256,Kochi Ko,Japan,Asia
-32.147,133.649,1257,Thevenard,Australia,Australia
34.234,133.672,1258,Takuma,Japan,Asia
34.486,133.727,1259,Mizushima Ko,Japan,Asia
34.296,133.773,1260,Marugame Ko,Japan,Asia
34.346,133.864,1261,Sakaide Ko,Japan,Asia
34.58,133.993,1262,Uno Ko,Japan,Asia
-0.921,134.04,1263,Manokwari Road,Indonesia,Asia
34.357,134.066,1264,Takamatsu,Japan,Asia
34.738,134.376,1265,Ako,Japan,Asia
7.332,134.455,1266,Malakal Harbor,Palau,Oceania
34.04,134.598,1267,Komatsushima,Japan,Asia
34.773,134.642,1268,Himeji,Japan,Asia
33.865,134.66,1269,Tachibana,Japan,Asia
34.725,134.824,1270,Higashi-Harima,Japan,Asia
34.182,135.133,1271,Wakayama-Shimotsu Ko,Japan,Asia
34.665,135.22,1272,Kobe,Japan,Asia
35.486,135.341,1273,Maizuro Ko,Japan,Asia
34.458,135.345,1274,Hannan Ko,Japan,Asia
34.703,135.375,1275,Amagasaki,Japan,Asia
34.556,135.422,1276,Sakai-Senboku,Japan,Asia
34.646,135.438,1277,Osaka,Japan,Asia
-34.711,135.879,1278,Port Lincoln,Australia,Australia
35.672,136.069,1279,Tsuruga Ko,Japan,Asia
36.19,136.119,1280,Fukui Ko,Japan,Asia
-13.858,136.419,1281,Milner Bay,Australia,Australia
34.648,136.542,1282,Matsusaka,Japan,Asia
36.616,136.613,1283,Kanazawa,Japan,Asia
34.974,136.659,1284,Yokkaichi,Japan,Asia
-12.192,136.7,1285,Gove,Australia,Australia
-4.829,136.794,1286,Amamapare,Indonesia,Asia
35.029,136.839,1287,Nagoya Ko,Japan,Asia
34.862,136.959,1288,Kinuura Ko,Japan,Asia
37.065,136.98,1289,Nanao Ko,Japan,Asia
36.776,137.144,1290,Fushiki-Toyama,Japan,Asia
34.71,137.297,1291,Mikawa,Japan,Asia
-33.014,137.592,1292,Whyalla,Australia,Australia
-33.928,137.618,1293,Wallaroo,Australia,Australia
-33.009,137.763,1294,Port Bonython,Australia,Australia
-35.022,137.763,1295,Port Giles,Australia,Australia
-34.961,137.775,1296,Klein Point,Australia,Australia
37.045,137.846,1297,Homikawa,Japan,Asia
-33.182,138.014,1298,Port Pirie,Australia,Australia
9.515,138.129,1299,Colonia,Micronesia,Oceania
37.202,138.267,1300,Naoetsu Ko,Japan,Asia
35.021,138.509,1301,Shimizu Ko,Japan,Asia
-34.804,138.511,1302,Port Adelaide,Australia,Australia
35.143,138.694,1303,Tagonoura Ko,Japan,Asia
37.967,139.16,1304,Niigata Ko,Japan,Asia
35.421,139.659,1305,Yokohama Ko,Japan,Asia
35.299,139.662,1306,Yokosuka Ko,Japan,Asia
35.505,139.749,1307,Kawasaki Ko,Japan,Asia
35.605,139.799,1308,Tokyo Ko,Japan,Asia
38.945,139.821,1309,Sakata Ko,Japan,Asia
35.358,139.87,1310,Kisarazu Ko,Japan,Asia
35.667,139.961,1311,Funabashi,Japan,Asia
40.202,139.995,1312,Noshiro Ko,Japan,Asia
35.521,140.05,1313,Chiba Ko,Japan,Asia
39.763,140.053,1314,Akita-Funakawa Ko,Japan,Asia
49.05,140.296,1315,Bukhta Vanino,Russia,Eastern-Europe
-8.474,140.381,1316,Merauke,Indonesia,Asia
36.451,140.625,1317,Hitachi,Japan,Asia
41.799,140.683,1318,Hakodate Ko,Japan,Asia
35.922,140.683,1319,Kashima Ko,Japan,Asia
-2.537,140.726,1320,Jayapura,Indonesia,Asia
40.843,140.777,1321,Aomori Ko,Japan,Asia
51.473,140.782,1322,De Kastri,Russia,Eastern-Europe
36.928,140.887,1323,Onahama Ko,Japan,Asia
42.346,140.966,1324,Muroran Ko,Japan,Asia
43.202,141.02,1325,Otaru Ko,Japan,Asia
38.289,141.038,1326,Sendai-Shiogama,Japan,Asia
38.408,141.267,1327,Ishinomaki Ko,Japan,Asia
43.207,141.287,1328,Ishikari Bay New Port,Japan,Asia
-2.674,141.288,1329,Vanimo,Papua New Guinea,Oceania
40.55,141.53,1330,Hachinohe Ko,Japan,Asia
-38.351,141.62,1331,Portland,Australia,Australia
43.961,141.639,1332,Rumor Ko,Japan,Asia
42.621,141.705,1333,Tomakomai Ko,Japan,Asia
39.053,141.732,1334,Ofunato,Japan,Asia
-12.795,141.811,1335,Weipa,Australia,Australia
39.264,141.898,1336,Kamaishi Ko,Japan,Asia
46.619,142.822,1337,Korsakov,Russia,Eastern-Europe
-9.055,143.216,1338,Daru,Papua New Guinea,Oceania
42.295,143.331,1339,Tokachi,Japan,Asia
-3.542,143.674,1340,Wewak Harbor,Papua New Guinea,Oceania
42.991,144.336,1341,Kushiro Ko,Japan,Asia
-38.108,144.372,1342,Geelong,Australia,Australia
-8.089,144.589,1343,Kumul,Papua New Guinea,Oceania
13.452,144.661,1344,Apra Harbor,Guam,Oceania
-37.835,144.913,1345,Melbourne,Australia,Australia
14.137,145.142,1346,Rota,Northern Mariana Islands,Oceania
-38.33,145.226,1347,Western Port,Australia,Australia
-40.833,145.39,1348,Port Latta,Australia,Australia
14.965,145.621,1349,Tinian,Northern Mariana Islands,Oceania
15.224,145.734,1350,Saipan,Northern Mariana Islands,Oceania
-16.928,145.786,1351,Cairns,Australia,Australia
-5.213,145.811,1352,Madang,Papua New Guinea,Asia
-41.054,145.911,1353,Burnie,Australia,Australia
-41.182,146.364,1354,Devonport,Australia,Australia
-38.712,146.389,1355,Welshpool,Australia,Australia
-19.252,146.835,1356,Townsville,Australia,Australia
-41.13,146.846,1357,Port Dalrymple,Australia,Australia
-43.16,146.976,1358,Port Huon,Australia,Australia
-6.739,146.983,1359,Lae,Papua New Guinea,Asia
-6.74,146.985,1360,Lae,Papua New Guinea,Asia
-43.337,147.023,1361,Dover,Australia,Australia
-9.424,147.074,1362,Port Moresby,Papua New Guinea,Asia
-42.861,147.335,1363,Hobart,Australia,Australia
-19.863,148.086,1364,Abbot Point,Australia,Australia
-8.89,148.501,1365,Oro Bay,Papua New Guinea,Oceania
-21.109,149.229,1366,Mackay,Australia,Australia
-21.262,149.314,1367,Haypoint,Australia,Australia
-5.531,150.176,1368,Kimbe,Papua New Guinea,Oceania
-10.323,150.449,1369,Alotoa,Papua New Guinea,Oceania
59.56,150.729,1370,Bukhta nagayeva (Nagadan),Russia,Eastern-Europe
-2.605,150.771,1371,Kavieng Harbor,Papua New Guinea,Oceania
-23.588,150.864,1372,Port Alma,Australia,Australia
-34.463,150.895,1373,Port Kembla,Australia,Australia
-33.852,151.191,1374,Sydney,Australia,Australia
-33.987,151.215,1375,Botany Bay,Australia,Australia
-23.813,151.234,1376,Gladstone,Australia,Australia
-32.899,151.771,1377,Newcastle,Australia,Australia
7.446,151.839,1378,Moen,Micronesia,Oceania
-4.208,152.169,1379,Rabaul,Papua New Guinea,Oceania
-3.119,152.651,1380,Put Put,Papua New Guinea,Oceania
-27.394,153.156,1381,Brisbane,Australia,Australia
-5.432,154.678,1382,Buka,Papua New Guinea,Oceania
-6.214,155.641,1383,Kieta,Papua New Guinea,Oceania
-6.712,156.409,1384,Poroporo,Solomon Islands,Oceania
-8.1,156.846,1385,Gizo Harbor,Solomon Islands,Oceania
-8.114,157.081,1386,Ringgi Cove,Solomon Islands,Oceania
-8.222,157.195,1387,Port Noro,Solomon Islands,Oceania
-8.39,157.553,1388,Ndora,Solomon Islands,Oceania
-8.569,157.918,1389,Seghe,Solomon Islands,Oceania
6.982,158.201,1390,Pornpei Harbor,Micronesia,Oceania
-8.778,158.221,1391,Peava,Solomon Islands,Oceania
53.033,158.631,1392,Petrapavlovsk,Russia,Eastern-Europe
-9.425,159.993,1393,Honiara,Solomon Islands,Oceania
-9.638,160.649,1394,Mbulo,Solomon Islands,Oceania
5.353,162.96,1395,Lele Harbor,Micronesia,Oceania
-20.496,164.169,1396,Paagoumene,New Caledonia,Oceania
-20.752,164.355,1397,Gomen,New Caledonia,Oceania
-21.005,164.674,1398,Voh,New Caledonia,Oceania
-21.335,164.99,1399,Nepoui,New Caledonia,Oceania
-21.145,165.557,1400,Baie Ugue,New Caledonia,Oceania
-21.393,165.84,1401,Baie De Kouaoua,New Caledonia,Oceania
-22.265,166.421,1402,Noumea,New Caledonia,Oceania
-0.53,166.91,1403,Nauru,Nauru,Oceania
-15.517,167.192,1404,Luganville,Vanuatu,Oceania
8.734,167.733,1405,Kwajalein,Marshall Islands,Oceania
-17.745,168.308,1406,Port Vila,Vanuatu,Oceania
-46.6,168.344,1407,Bluff Harbor,New Zealand,Oceania
-45.848,170.59,1408,Otago,New Zealand,Oceania
-44.393,171.259,1409,Timaru,New Zealand,Oceania
7.097,171.365,1410,Majuro Atoll,Marshall Islands,Oceania
-43.614,172.752,1411,Port Lyttelton,New Zealand,Oceania
1.365,172.935,1412,Tarawa Atoll,Kiribati,Oceania
-41.258,173.275,1413,Nelson,New Zealand,Oceania
-41.281,174.006,1414,Picton,New Zealand,Oceania
-39.055,174.036,1415,New Plymouth,New Zealand,Oceania
-35.836,174.483,1416,Whangerei,New Zealand,Oceania
-36.839,174.782,1417,Auckland,New Zealand,Oceania
-41.292,174.848,1418,Wellington,New Zealand,Oceania
-37.65,176.177,1419,Tauranga,New Zealand,Oceania
-39.474,176.921,1420,Napier,New Zealand,Oceania
-17.643,177.407,1421,Lautoka Harbor,Fiji,Oceania
-38.675,178.024,1422,Gisborne,New Zealand,Oceania
-18.138,178.415,1423,Suva Harbor,Fiji,Oceania
-17.687,178.836,1424,Levuka,Fiji,Oceania
-8.49,179.141,1425,Funafuti Atoll,Tuvalu,Oceania
-16.354,179.369,1426,Malai,Fiji,Oceania